sentence,wnli_sent1,wnli_sent2,label,wsc_num,fold_num
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. The it is more likely to refer to his house than a new one because  the new house is closer to the old one.,Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. ,The it is more likely to refer to his house than a new one because  the new house is closer to the old one.,0,116,0
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. The it is more likely to refer to his house than a new one because He moves to the new house,Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. ,The it is more likely to refer to his house than a new one because He moves to the new house,1,116,2
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. The it is more likely to refer to his house than a new one because Joe will move to his new house,Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. ,The it is more likely to refer to his house than a new one because Joe will move to his new house,1,116,3
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. The it is more likely to refer to his house than a new one because the red should refer to the new one,Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. ,The it is more likely to refer to his house than a new one because the red should refer to the new one,0,116,1
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. The it is more likely to refer to his house than a new one because He will be moving into it on Thursday and bought a new one a few miles away,Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. ,The it is more likely to refer to his house than a new one because He will be moving into it on Thursday and bought a new one a few miles away,0,116,1
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because He moves to the new house,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because He moves to the new house,1,117,1
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because Joe will move to his new house,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because Joe will move to his new house,1,117,2
"Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because  it is located very close to the old one, which was a very nice house.",Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,"The it is more likely to refer to a new one than his house because  it is located very close to the old one, which was a very nice house.",0,117,3
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because  it will be a smaller one than his old one.,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because  it will be a smaller one than his old one.,0,117,0
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because  it is very big.,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because  it is very big.,0,117,2
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because  he and his wife have two other houses in the area.,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because  he and his wife have two other houses in the area.,0,117,3
"Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because he is moving out of ""it"", not in",Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,"The it is more likely to refer to a new one than his house because he is moving out of ""it"", not in",0,117,0
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because He would be moving out of the old house and into the new house,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because He would be moving out of the old house and into the new house,1,117,4
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. The it is more likely to refer to a new one than his house because yes agree that it refers to the house,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday. ,The it is more likely to refer to a new one than his house because yes agree that it refers to the house,0,117,1
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because people grip the books they love,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because people grip the books they love,1,118,1
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because paul's book was so famous and writes so well that many people like it,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because paul's book was so famous and writes so well that many people like it,1,118,0
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because people are gripped because Paul writes so well,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because people are gripped because Paul writes so well,1,118,3
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because books would not appreciate writings,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because books would not appreciate writings,1,118,0
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because  he spends a lot of time in his writings telling the story of Israel.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because  he spends a lot of time in his writings telling the story of Israel.,0,118,2
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because  Paul is writing about the New Testament church.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because  Paul is writing about the New Testament church.,0,118,0
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because  Paul is writing to everyone.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because  Paul is writing to everyone.,0,118,4
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because  this is the theme of the book.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because  this is the theme of the book.,0,118,4
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because  his characters have to live in a world of People.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because  his characters have to live in a world of People.,0,118,3
"Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because People love Paul's books. They are popular. So the books are popular, not the people.",Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,"The They is more likely to refer to People than Paul's books because People love Paul's books. They are popular. So the books are popular, not the people.",0,118,1
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. The They is more likely to refer to People than Paul's books because people are the main customers for all the books in the world.,Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well. ,The They is more likely to refer to People than Paul's books because people are the main customers for all the books in the world.,0,118,2
"Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because People love Paul's books. They are popular. So the books are popular, not the people.",Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,"The They is more likely to refer to Paul's books than People because People love Paul's books. They are popular. So the books are popular, not the people.",1,119,0
"Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because The leading sentence is about Pauls books, the second sentence describes them because paul wrote them",Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,"The They is more likely to refer to Paul's books than People because The leading sentence is about Pauls books, the second sentence describes them because paul wrote them",1,119,2
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because The books can't be put down; they must be whats popular,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because The books can't be put down; they must be whats popular,1,119,4
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because He writes well to read,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because He writes well to read,1,119,1
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because  they are part of what Paul calls 'the mystery of the kingdom' (Ephesians 6:,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because  they are part of what Paul calls 'the mystery of the kingdom' (Ephesians 6:,0,119,1
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because  the vast majority of them are translated into English.,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because  the vast majority of them are translated into English.,0,119,0
"Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because  Paul's first book, Romans, was a book about Paul's life, so I assume that the",Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,"The They is more likely to refer to Paul's books than People because  Paul's first book, Romans, was a book about Paul's life, so I assume that the",0,119,1
"Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because  in the Bible, ""the Jews"" refers to ""the people of the Gentiles.",Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,"The They is more likely to refer to Paul's books than People because  in the Bible, ""the Jews"" refers to ""the people of the Gentiles.",0,119,3
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because  they are so well written. Paul's books also cover a lot of ground.,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because  they are so well written. Paul's books also cover a lot of ground.,0,119,2
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because paul's book was so famous and writes so well that many people like it,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because paul's book was so famous and writes so well that many people like it,0,119,0
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because people are gripped because Paul writes so well,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because people are gripped because Paul writes so well,0,119,3
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. The They is more likely to refer to Paul's books than People because Paul's book was so intrest because he wrotes well. So all of them can't put the book down.,Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. ,The They is more likely to refer to Paul's books than People because Paul's book was so intrest because he wrotes well. So all of them can't put the book down.,0,119,4
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because Mary flute and played one of her favorite pieces,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because Mary flute and played one of her favorite pieces,1,120,4
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because The flute is a physical object,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because The flute is a physical object,1,120,0
"Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because A piece of music is an idea, not an object to own.",Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,"The it is more likely to refer to her flute than her piece because A piece of music is an idea, not an object to own.",1,120,1
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because She is more likely to have had a flute since childhood than a musical piece.,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because She is more likely to have had a flute since childhood than a musical piece.,1,120,0
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because  of the 'it' being a part of the band's name.,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because  of the 'it' being a part of the band's name.,0,120,1
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because  she is a flute player. It is a flute and it sounds like a flute.,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because  she is a flute player. It is a flute and it sounds like a flute.,0,120,2
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because  of the flute's role in the song.,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because  of the flute's role in the song.,0,120,3
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. The it is more likely to refer to her flute than her piece because yes loves the flute more than the music,Mary took out her flute and played one of her favorite pieces. She has had it since she was a child. ,The it is more likely to refer to her flute than her piece because yes loves the flute more than the music,0,120,2
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because favortie ones are the ones loved by people,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because favortie ones are the ones loved by people,1,121,0
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because yes loves the flute more than the music,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because yes loves the flute more than the music,1,121,3
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because the flute is less likely with her when she was a child.,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because the flute is less likely with her when she was a child.,1,121,1
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because  it was a traditional piece of music in the village.,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because  it was a traditional piece of music in the village.,0,121,0
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because  it is the only piece in the set that is not an instrument.,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because  it is the only piece in the set that is not an instrument.,0,121,2
"Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because  of its use in the song.""It's a beautiful piece of music.",Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,"The it is more likely to refer to her piece than her flute because  of its use in the song.""It's a beautiful piece of music.",0,121,1
"Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because  of the lyrics, the only thing that really separates it from the rest of the album is the title",Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,"The it is more likely to refer to her piece than her flute because  of the lyrics, the only thing that really separates it from the rest of the album is the title",0,121,2
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because  it is a short piece that has a very simple tune.,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because  it is a short piece that has a very simple tune.,0,121,4
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because The flute is a physical object,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because The flute is a physical object,0,121,3
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because She is more likely to have had a flute since childhood than a musical piece.,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because She is more likely to have had a flute since childhood than a musical piece.,0,121,4
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. The it is more likely to refer to her piece than her flute because she was a child mary took out her flute and played one of her favorite pieces,Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. ,The it is more likely to refer to her piece than her flute because she was a child mary took out her flute and played one of her favorite pieces,0,121,0
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because He wanted to sit in the chair. If he had to stand, the chair had to be broken.","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ","The it is more likely to refer to The chair than The piano because He wanted to sit in the chair. If he had to stand, the chair had to be broken.",1,122,2
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because One would prob not sit on a piano","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because One would prob not sit on a piano,1,122,4
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because Sam had to stand; therefore the chair must be broken","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because Sam had to stand; therefore the chair must be broken,1,122,2
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because she chair was broken so she has no choice to sit other than stand","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because she chair was broken so she has no choice to sit other than stand,1,122,2
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because it was broken, so he had to stand instead but  Sam pulled up a chair to the piano","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ","The it is more likely to refer to The chair than The piano because it was broken, so he had to stand instead but  Sam pulled up a chair to the piano",1,122,1
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because  the music is so good.","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because  the music is so good.,0,122,3
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because  of the way it's positioned; the only place where it's not in an awkward position is at","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because  of the way it's positioned; the only place where it's not in an awkward position is at,0,122,3
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because  it is the only one that was in the room when he arrived, but in the previous episode,","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ","The it is more likely to refer to The chair than The piano because  it is the only one that was in the room when he arrived, but in the previous episode,",0,122,1
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because  it was the only one that was in the room.","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because  it was the only one that was in the room.,0,122,0
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because  the other three have the same style and look, which is a common theme for the band.","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ","The it is more likely to refer to The chair than The piano because  the other three have the same style and look, which is a common theme for the band.",0,122,0
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because Sam wouldnt sit on a piano","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because Sam wouldnt sit on a piano,0,122,4
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because He was going to play piano but had to sing; piano must be broken","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because He was going to play piano but had to sing; piano must be broken,0,122,1
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because Sam could have played standing up.","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because Sam could have played standing up.,0,122,0
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. The it is more likely to refer to The chair than The piano because Broken thing was Piano","Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. ",The it is more likely to refer to The chair than The piano because Broken thing was Piano,0,122,3
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because You assume he sang instead because the piano was broken.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because You assume he sang instead because the piano was broken.,1,123,4
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because Sam wouldnt sit on a piano","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because Sam wouldnt sit on a piano,1,123,2
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because He was going to play piano but had to sing; piano must be broken","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because He was going to play piano but had to sing; piano must be broken,1,123,1
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because Sam could have played standing up.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because Sam could have played standing up.,1,123,3
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because  the characters' conversation is almost all in Japanese.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because  the characters' conversation is almost all in Japanese.,0,123,0
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because  the song is set in an old school piano.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because  the song is set in an old school piano.,0,123,0
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because  of the way it looks.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because  of the way it looks.,0,123,3
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because  it is not a small piece of furniture, but to the person who is playing it, as in","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ","The it is more likely to refer to The piano than The chair because  it is not a small piece of furniture, but to the person who is playing it, as in",0,123,1
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because  of the sound of the piano being broken, that is what the sound of the 'it' is","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ","The it is more likely to refer to The piano than The chair because  of the sound of the piano being broken, that is what the sound of the 'it' is",0,123,3
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because He wanted to sit in the chair. If he had to stand, the chair had to be broken.","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ","The it is more likely to refer to The piano than The chair because He wanted to sit in the chair. If he had to stand, the chair had to be broken.",0,123,2
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because One would prob not sit on a piano","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because One would prob not sit on a piano,0,123,2
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because Sam had to stand; therefore the chair must be broken","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because Sam had to stand; therefore the chair must be broken,0,123,1
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because she chair was broken so she has no choice to sit other than stand","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ",The it is more likely to refer to The piano than The chair because she chair was broken so she has no choice to sit other than stand,0,123,4
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. The it is more likely to refer to The piano than The chair because it was broken, so he had to stand instead but  Sam pulled up a chair to the piano","Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. ","The it is more likely to refer to The piano than The chair because it was broken, so he had to stand instead but  Sam pulled up a chair to the piano",0,123,0
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because newspaper inside a backpack could be kept dry during raining","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because newspaper inside a backpack could be kept dry during raining,1,124,3
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because my backpack was very safe to carry newspaper","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because my backpack was very safe to carry newspaper,1,124,0
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because The newspapper will dry because it in the back pack.","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because The newspapper will dry because it in the back pack.,1,124,4
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because newspaper are good","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because newspaper are good,0,124,2
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because things inside backpack are dry","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because things inside backpack are dry,1,124,4
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because  I have no idea where the 'it' is being delivered from.","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because  I have no idea where the 'it' is being delivered from.,0,124,2
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because  this is a well-known street-food where a lot of people come for the good food.","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because  this is a well-known street-food where a lot of people come for the good food.,0,124,2
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because  it's one of the only things I've been able to find that would give me a good idea","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because  it's one of the only things I've been able to find that would give me a good idea,0,124,0
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because  it was quite wet, but I don't know.","Since it was raining, I carried the newspaper in my backpack to keep it dry. ","The it is more likely to refer to The newspaper than my backpack because  it was quite wet, but I don't know.",0,124,1
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because The newspaper was covering the backpack and the newspaper would get wet","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because The newspaper was covering the backpack and the newspaper would get wet,0,124,1
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because my backpack is referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because my backpack is referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse,0,124,3
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because the rain will hit the backpack first","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because the rain will hit the backpack first,1,124,3
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because james askedsome work but he was rejected","Since it was raining, I carried the newspaper in my backpack to keep it dry. ",The it is more likely to refer to The newspaper than my backpack because james askedsome work but he was rejected,0,124,1
"Since it was raining, I carried the newspaper in my backpack to keep it dry. The it is more likely to refer to The newspaper than my backpack because Yes, because everything flows according to your destiny","Since it was raining, I carried the newspaper in my backpack to keep it dry. ","The it is more likely to refer to The newspaper than my backpack because Yes, because everything flows according to your destiny",0,124,0
